,est_B_L1_norm,true_G_L1_norm,est_G_L1_norm,est_G_L1_error,num_epochs,experiment_name,seed,S,dimension,initialization_method,regularization_parameter,max_epochs,batch_size,learning_rate,do_early_stopping,optimizer,num_controls,gradient_clip_val,do_shuffle,do_line_search,lbfgs_memory,stopping_threshold,divergence_threshold,profiler,walltime
0,0.00034479547,0.7549463612472187,0.7550859,0.0003166226403876482,3,high_d_no_eigenvalue_scaling,0,1,2,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,0.6109610090206843
1,0.0017742679,0.453352918900946,0.45336783,0.00025977987753530665,6,high_d_no_eigenvalue_scaling,0,1,5,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,1.925323699018918
2,0.000121382065,0.5280817562977626,0.5280875,1.5246642317259252e-05,10,high_d_no_eigenvalue_scaling,0,1,10,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,4.227282306004781
3,2.555372e-05,0.4970852804687651,0.49708512,1.5381200917696792e-06,52,high_d_no_eigenvalue_scaling,0,1,20,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,23.630469725001603
4,2.6337171e-05,0.5057683370051839,0.5057683,9.661424524534557e-07,62,high_d_no_eigenvalue_scaling,0,1,50,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,65.36950827998226
5,0.0036464678,0.4953338204133466,0.49529374,6.220641007631226e-05,79,high_d_no_eigenvalue_scaling,0,1,100,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,176.25668102799682
6,0.8714029,0.49793651691374896,0.4875939,0.030827087230581286,1,high_d_no_eigenvalue_scaling,0,1,200,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,10.191804847010644
7,0.9431981,0.5004276494198472,0.49087968,0.09175566278785106,1,high_d_no_eigenvalue_scaling,0,1,500,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,26.406200741999783
8,0.98334455,0.5004320439329325,0.49719992,0.010638039752125114,90,high_d_no_eigenvalue_scaling,0,1,1000,identity,0.001,10000,10000,1,True,L-BFGS,10,,False,True,100,0.1,10000.0,advanced,3729.1926824599796
