,experiment_name,est_B_L1_norm,true_F_L1_norm,est_F_L1_norm,est_F_L1_error,est_QR_constraint_violation,num_epochs,initial_state,F_type,include_treatment,seed,S,dimension,num_controls,low_dimensional_structure,low_dimensional_training,G_initialization_method,regularization_parameter,max_epochs,batch_size,learning_rate,do_early_stopping,optimizer,gradient_clip_val,do_shuffle,do_line_search,lbfgs_memory,stopping_threshold,divergence_threshold,profiler,walltime,true_F^S_L1_norm,est_F^S_L1_norm,est_F^S_L1_error
0,low rank problem cases,0.34722713,1.0794017428878278,1.0715876,0.01596132763058251,0.12001465714303777,83,random,low_rank,False,0,1,10,10,RGQ,supervised,identity,0.001,10000,100000,1,True,L-BFGS,,False,True,100,0.1,inf,,18.195052274037153,1.0794017428878278,1.0715875625610352,0.01596132763058251
1,low rank problem cases,0.029209238,1.0794017428878278,1.0794442,0.07279188950777737,1.5759135791881817e-08,34,random,low_rank,False,0,1,10,10,RGQ,SVD,identity,0.001,10000,100000,1,True,L-BFGS,,False,True,100,0.1,inf,,4.274464669986628,1.0794017428878278,1.079444169998169,0.07279188950777737
