,experiment_name,est_B_L1_norm,true_F_L1_norm,est_F_L1_norm,est_F_L1_error,est_QR_constraint_violation,num_epochs,initial_state,F_type,include_treatment,seed,S,dimension,num_controls,low_dimensional_structure,low_dimensional_training,G_initialization_method,regularization_parameter,max_epochs,batch_size,learning_rate,do_early_stopping,optimizer,gradient_clip_val,do_shuffle,do_line_search,lbfgs_memory,stopping_threshold,divergence_threshold,profiler,walltime,true_F^S_L1_norm,est_F^S_L1_norm,est_F^S_L1_error
0,Scaling S after resnet-ification,0.0,125.0484786889876,0.01246498,125.04747900954557,1.0341670182228312e-08,1,random,low_rank,True,0,4,1000,10,RGQ,supervised,identity,0.001,10000,100000,0.0005,True,ADAM,,False,True,100,0.1,inf,,26.287209565052763,2.4497785080456346e+17,0.012464979663491249,2.4497785080456346e+17
